"fact_id","order_date","fiscal_year","fiscal_quarter","fiscal_month","week_of_year","so_number","order_id","line_id","customer_code","customer_name","province_id","province_name","region","product_code","product_name","color","line_id_fk","line_name","group_code","group_name","quantity","unit_price","line_total"
17349,2025-01-23,2025,1,1,4,BH25.0059,59,318,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000131002004005",Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1200000.00,2400000.00
17350,2025-01-23,2025,1,1,4,BH25.0059,59,319,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000131002008001",Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1200000.00,2400000.00
17351,2025-01-23,2025,1,1,4,BH25.0059,59,320,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000131002019002",Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1200000.00,2400000.00
17352,2025-01-23,2025,1,1,4,BH25.0059,59,321,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
17353,2025-01-23,2025,1,1,4,BH25.0059,59,322,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
17354,2025-01-23,2025,1,1,4,BH25.0059,59,323,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
17355,2025-01-23,2025,1,1,4,BH25.0059,59,324,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
17356,2025-01-23,2025,1,1,4,BH25.0059,59,325,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000225002024000",Xe đạp Thống Nhất New 26 Tím,Tím,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
17357,2025-01-23,2025,1,1,4,BH25.0059,59,326,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000216002001000",Xe đạp Thống Nhất GN 06-24 Đen,Đen,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,1.00,1100000.00,1100000.00
17358,2025-01-23,2025,1,1,4,BH25.0059,59,327,KH-00044,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,50,Đà Nẵng,Miền Trung,"000216002007000",Xe đạp Thống Nhất GN 06-24 Coban,Coban,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,1.00,1100000.00,1100000.00
17359,2025-01-23,2025,1,1,4,BH25.0060,60,328,KH-00045,CÔNG TY TNHH AN PHÁT,36,Đà Nẵng,Miền Trung,"1000300050080000",Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),Ghi,74,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,4.00,4527778.00,18111112.00
17360,2025-01-24,2025,1,1,4,BH25.0061,61,329,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,10.00,1618981.00,16189810.00
17361,2025-01-24,2025,1,1,4,BH25.0061,61,330,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,20.00,1618981.00,32379620.00
17362,2025-01-24,2025,1,1,4,BH25.0061,61,331,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,10.00,1618981.00,16189810.00
17363,2025-01-24,2025,1,1,4,BH25.0061,61,332,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,10.00,1618981.00,16189810.00
17364,2025-01-24,2025,1,1,4,BH25.0061,61,333,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1318055.00,6590275.00
17365,2025-01-24,2025,1,1,4,BH25.0061,61,334,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1318055.00,6590275.00
17366,2025-01-24,2025,1,1,4,BH25.0061,61,335,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000124002024000",Xe đạp Thống Nhất Neo 2004 Tím,Tím,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1498611.00,4495833.00
17367,2025-01-24,2025,1,1,4,BH25.0061,61,336,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,2.00,1558796.00,3117592.00
17368,2025-01-24,2025,1,1,4,BH25.0061,61,337,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"1000330010090000","Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",Hồng,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1354629.00,1354629.00
17369,2025-01-24,2025,1,1,4,BH25.0061,61,338,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"1000340010090000","Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1289814.00,1289814.00
17370,2025-01-24,2025,1,1,4,BH25.0061,61,339,KH-00046,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,74,Quảng Trị,Miền Trung,"1000340010240000","Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",Tím,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1289814.00,1289814.00
17371,2025-02-04,2025,1,2,6,BH25.0062,62,340,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,4.00,1180000.00,4720000.00
17372,2025-02-04,2025,1,2,6,BH25.0062,62,341,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000225002024000",Xe đạp Thống Nhất New 26 Tím,Tím,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
17373,2025-02-04,2025,1,2,6,BH25.0062,62,342,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,6.00,1180000.00,7080000.00
17374,2025-02-04,2025,1,2,6,BH25.0062,62,343,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,6.00,1180000.00,7080000.00
17375,2025-02-04,2025,1,2,6,BH25.0062,62,344,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000218002001000",Xe đạp Thống Nhất GN 06-27 Đen,Đen,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
17376,2025-02-04,2025,1,2,6,BH25.0062,62,345,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000401002016000","Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,7.00,1300000.00,9100000.00
17377,2025-02-04,2025,1,2,6,BH25.0062,62,346,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
17378,2025-02-04,2025,1,2,6,BH25.0062,62,347,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000217002001000",Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.00,1150000.00,1150000.00
17379,2025-02-04,2025,1,2,6,BH25.0062,62,348,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000217002007000",Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.00,1150000.00,1150000.00
17380,2025-02-04,2025,1,2,6,BH25.0062,62,349,KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,Phú Thọ,Miền Bắc,"000218002007000",Xe đạp Thống Nhất GN 06-27 Coban,Coban,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
17381,2025-02-05,2025,1,2,6,BH25.0063,63,350,KH-00048,CÔNG TY TNHH THUỶ TIÊN,11,Hà Nội,Miền Bắc,"000217002001000",Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,2.00,2212962.96,4425926.00
17382,2025-02-07,2025,1,2,6,BH25.0064,70,351,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"1010020010050000","Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam",Cam,71,"Xe GRX AT 27,5_2.0",SPORTBIKE_A,Xe thể thao nhôm,5.00,5500000.00,27500000.00
17383,2025-02-07,2025,1,2,6,BH25.0064,70,352,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"1010020010220000","Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",Xanh dương,71,"Xe GRX AT 27,5_2.0",SPORTBIKE_A,Xe thể thao nhôm,2.00,5500000.00,11000000.00
17384,2025-02-07,2025,1,2,6,BH25.0065,69,353,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1558796.00,3117592.00
17385,2025-02-07,2025,1,2,6,BH25.0065,69,354,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1618981.00,3237962.00
17386,2025-02-07,2025,1,2,6,BH25.0065,69,355,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1618981.00,3237962.00
17387,2025-02-07,2025,1,2,6,BH25.0065,69,356,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"000225002009000",Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1618981.00,1618981.00
17388,2025-02-07,2025,1,2,6,BH25.0065,69,357,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"1000300050200000",Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),trời,74,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.00,2943055.00,2943055.00
17389,2025-02-07,2025,1,2,6,BH25.0065,69,358,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"1000350050220000","Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",Ghi,73,Xe MTB Cyber 27.5 2024,SPORTBIKE_A,Xe thể thao nhôm,1.00,3304166.00,3304166.00
17390,2025-02-07,2025,1,2,6,BH25.0065,69,359,KH-00049,CÔNG TY CỔ PHẦN THUỶ TIÊN,3,Bắc Ninh,Miền Bắc,"000413002022000",Xe đạp Thống Nhất Highway 27.5 Xanh dương,Xanh dương,63,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.00,2702314.00,2702314.00
17391,2025-02-07,2025,1,2,6,BH25.0066,68,360,KH-00050,CÔNG TY TNHH AN PHÁT,19,Hải Phòng,Miền Bắc,"000214004000000",Xe đạp Thống Nhất GN 05-26,"05-26",5,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,1.00,2305555.56,2305556.00
17392,2025-02-07,2025,1,2,6,BH25.0067,71,361,KH-00036,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,11,Hà Nội,Miền Bắc,"1010020000050000","Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Cam",Cam,71,"Xe GRX AT 27,5_2.0",SPORTBIKE_A,Xe thể thao nhôm,2.00,7490740.74,14981481.00
17393,2025-02-07,2025,1,2,6,BH25.0068,67,362,KH-00051,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,"000218002001000",Xe đạp Thống Nhất GN 06-27 Đen,Đen,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,2.00,2305555.56,4611111.00
17394,2025-02-07,2025,1,2,6,BH25.0069,64,363,KH-00052,DOANH NGHIỆP TW TÂN TIẾN,5,Hải Phòng,Miền Bắc,"000217002007000",Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.00,2212962.96,2212963.00
17395,2025-02-07,2025,1,2,6,BH25.0070,66,364,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000131002004005",Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
17396,2025-02-07,2025,1,2,6,BH25.0070,66,365,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000334002001000",Xe đạp Thống Nhất Super 20 Đen,Đen,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1210000.00,2420000.00
17397,2025-02-07,2025,1,2,6,BH25.0070,66,366,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
17398,2025-02-07,2025,1,2,6,BH25.0070,66,367,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
17399,2025-02-07,2025,1,2,6,BH25.0070,66,368,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
17400,2025-02-07,2025,1,2,6,BH25.0070,66,369,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000305002001000",Xe đạp Thống Nhất MTB 20-05 Đen,Đen,27,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
17401,2025-02-07,2025,1,2,6,BH25.0070,66,370,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000335002001000",Xe đạp Thống Nhất Super 24 Đen,Đen,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,1.00,1200000.00,1200000.00
17402,2025-02-07,2025,1,2,6,BH25.0070,66,371,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,11,Hà Nội,Miền Bắc,"000413002001000",Xe đạp Thống Nhất Highway 27.5 Đen bóng,bóng,63,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.00,1450000.00,1450000.00
17403,2025-02-07,2025,1,2,6,BH25.0071,65,372,KH-00053,CÔNG TY TNHH TRƯỜNG THỊNH,11,Hà Nội,Miền Bắc,"000231003022000",Xe đạp Thống Nhất M2601 Xanh dương,Xanh dương,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.00,3694444.44,3694444.00
17404,2025-02-10,2025,1,2,7,BH25.0072,89,373,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,5.00,1558796.00,7793980.00
17405,2025-02-10,2025,1,2,7,BH25.0072,89,374,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1558796.00,7793980.00
17406,2025-02-10,2025,1,2,7,BH25.0072,89,375,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"000207004000000",Xe đạp Thống Nhất 219-05-26,"219-05-26",1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,1.00,1498611.00,1498611.00
17407,2025-02-10,2025,1,2,7,BH25.0072,89,376,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1618981.00,8094905.00
17408,2025-02-10,2025,1,2,7,BH25.0072,89,377,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1618981.00,8094905.00
17409,2025-02-10,2025,1,2,7,BH25.0072,89,378,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"1000260020220000",Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,10.00,896759.00,8967590.00
17410,2025-02-10,2025,1,2,7,BH25.0072,89,379,KH-00010,CỬA HÀNG XE ĐẠP QUANG VINH,54,Thái Nguyên,Miền Bắc,"1000230020090000",Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,40,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,7.00,896759.00,6277313.00
17411,2025-02-10,2025,1,2,7,BH25.0073,88,380,KH-00054,HỘ KINH DOANH TRÍ ĐỨC,11,Hà Nội,Miền Bắc,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,1.00,2398148.15,2398148.00
17412,2025-02-10,2025,1,2,7,BH25.0074,87,381,KH-00055,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,73,Đắk Lắk,Miền Trung,"000331002022000",Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.00,2491666.67,4983333.00
17413,2025-02-10,2025,1,2,7,BH25.0075,86,382,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000209002007000",Xe đạp Thống Nhất 219-26 Coban,Coban,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,5.00,1150000.00,5750000.00
17414,2025-02-10,2025,1,2,7,BH25.0075,86,383,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000209002025000",Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,5.00,1150000.00,5750000.00
17415,2025-02-10,2025,1,2,7,BH25.0075,86,384,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000215004000000",Xe đạp Thống Nhất GN 05-27,"05-27",6,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,10.00,1280000.00,12800000.00
17416,2025-02-10,2025,1,2,7,BH25.0075,86,385,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000335002004000",Xe đạp Thống Nhất Super 24 Đỏ,Đỏ,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,2.00,1200000.00,2400000.00
17417,2025-02-10,2025,1,2,7,BH25.0075,86,386,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000305002001000",Xe đạp Thống Nhất MTB 20-05 Đen,Đen,27,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
17418,2025-02-10,2025,1,2,7,BH25.0075,86,387,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000305002022000",Xe đạp Thống Nhất MTB 20-05 Xanh dương,Xanh dương,27,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
17419,2025-02-10,2025,1,2,7,BH25.0075,86,388,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000330002002200",Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.00,1200000.00,2400000.00
17420,2025-02-10,2025,1,2,7,BH25.0075,86,389,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,30,Ninh Bình,Miền Bắc,"000330002001000",Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.00,1200000.00,2400000.00
17421,2025-02-10,2025,1,2,7,BH25.0076,85,390,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
17422,2025-02-10,2025,1,2,7,BH25.0076,85,391,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
17423,2025-02-10,2025,1,2,7,BH25.0076,85,392,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000125002002000",Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
17424,2025-02-10,2025,1,2,7,BH25.0076,85,393,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3.00,1130000.00,3390000.00
17425,2025-02-10,2025,1,2,7,BH25.0076,85,394,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1130000.00,2260000.00
17426,2025-02-10,2025,1,2,7,BH25.0076,85,395,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000224002015000",Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1130000.00,2260000.00
17427,2025-02-10,2025,1,2,7,BH25.0076,85,396,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
17428,2025-02-10,2025,1,2,7,BH25.0076,85,397,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,4.00,1180000.00,4720000.00
17429,2025-02-10,2025,1,2,7,BH25.0076,85,398,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1180000.00,3540000.00
17430,2025-02-10,2025,1,2,7,BH25.0076,85,399,KH-00014,HỘ KINH DOANH LONG PHÚ,3,Bắc Ninh,Miền Bắc,"000217003001000",Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,5.00,1250000.00,6250000.00
